Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
1: R&C,105,1,0,0,1,1,0.5,YellowToy
1: R&C,105,1,1,1,0,0,0.5,RedToy
1: R&C,105,1,1,1,1,1,0.5,RedToy
1: R&C,105,1,1,0,1,0,0.5,YellowToy
1: R&C,105,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,105,0,0,1,1,0.5,RedToy
2: Diff. R,1,105,1,1,0,0,0.5,YellowToy
2: Diff. R,1,105,1,1,1,1,0.5,YellowToy
2: Diff. R,1,105,1,0,1,0,0.5,Either
2: Diff. R,1,105,0,1,0,1,0.5,YellowToy
3: Diff. C,105,105,0,0,1,1,0.5,YellowToy
3: Diff. C,105,105,1,1,0,0,0.5,RedToy
3: Diff. C,105,105,1,1,1,1,0.5,YellowToy
3: Diff. C,105,105,1,0,1,0,0.5,YellowToy
3: Diff. C,105,105,0,1,0,1,0.5,Either
4: RvC,1,105,0,0,1,1,0.5,RedToy
4: RvC,1,105,1,1,0,0,0.5,YellowToy
4: RvC,1,105,1,1,1,1,0.5,YellowToy
4: RvC,1,105,1,0,1,0,0.5,YellowToy
4: RvC,1,105,0,1,0,1,0.5,YellowToy
1: R&C,105,1,0,0,1,1,0.7,YellowToy
1: R&C,105,1,1,1,0,0,0.7,RedToy
1: R&C,105,1,1,1,1,1,0.7,RedToy
1: R&C,105,1,1,0,1,0,0.7,YellowToy
1: R&C,105,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,105,0,0,1,1,0.7,RedToy
2: Diff. R,1,105,1,1,0,0,0.7,YellowToy
2: Diff. R,1,105,1,1,1,1,0.7,YellowToy
2: Diff. R,1,105,1,0,1,0,0.7,Either
2: Diff. R,1,105,0,1,0,1,0.7,YellowToy
3: Diff. C,105,105,0,0,1,1,0.7,YellowToy
3: Diff. C,105,105,1,1,0,0,0.7,RedToy
3: Diff. C,105,105,1,1,1,1,0.7,YellowToy
3: Diff. C,105,105,1,0,1,0,0.7,YellowToy
3: Diff. C,105,105,0,1,0,1,0.7,Either
4: RvC,1,105,0,0,1,1,0.7,RedToy
4: RvC,1,105,1,1,0,0,0.7,YellowToy
4: RvC,1,105,1,1,1,1,0.7,YellowToy
4: RvC,1,105,1,0,1,0,0.7,YellowToy
4: RvC,1,105,0,1,0,1,0.7,YellowToy
1: R&C,105,1,0,0,1,1,0.99,YellowToy
1: R&C,105,1,1,1,0,0,0.99,RedToy
1: R&C,105,1,1,1,1,1,0.99,YellowToy
1: R&C,105,1,1,0,1,0,0.99,YellowToy
1: R&C,105,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,105,0,0,1,1,0.99,RedToy
2: Diff. R,1,105,1,1,0,0,0.99,YellowToy
2: Diff. R,1,105,1,1,1,1,0.99,YellowToy
2: Diff. R,1,105,1,0,1,0,0.99,Either
2: Diff. R,1,105,0,1,0,1,0.99,YellowToy
3: Diff. C,105,105,0,0,1,1,0.99,YellowToy
3: Diff. C,105,105,1,1,0,0,0.99,RedToy
3: Diff. C,105,105,1,1,1,1,0.99,YellowToy
3: Diff. C,105,105,1,0,1,0,0.99,YellowToy
3: Diff. C,105,105,0,1,0,1,0.99,Either
4: RvC,1,105,0,0,1,1,0.99,RedToy
4: RvC,1,105,1,1,0,0,0.99,YellowToy
4: RvC,1,105,1,1,1,1,0.99,YellowToy
4: RvC,1,105,1,0,1,0,0.99,YellowToy
4: RvC,1,105,0,1,0,1,0.99,YellowToy
1: R&C,107,1,0,0,1,1,0.3,YellowToy
1: R&C,107,1,1,1,0,0,0.3,RedToy
1: R&C,107,1,1,1,1,1,0.3,RedToy
1: R&C,107,1,1,0,1,0,0.3,YellowToy
1: R&C,107,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,107,0,0,1,1,0.3,RedToy
2: Diff. R,1,107,1,1,0,0,0.3,YellowToy
2: Diff. R,1,107,1,1,1,1,0.3,YellowToy
2: Diff. R,1,107,1,0,1,0,0.3,Either
2: Diff. R,1,107,0,1,0,1,0.3,YellowToy
3: Diff. C,107,107,0,0,1,1,0.3,YellowToy
3: Diff. C,107,107,1,1,0,0,0.3,RedToy
3: Diff. C,107,107,1,1,1,1,0.3,YellowToy
3: Diff. C,107,107,1,0,1,0,0.3,YellowToy
3: Diff. C,107,107,0,1,0,1,0.3,Either
4: RvC,1,107,0,0,1,1,0.3,RedToy
4: RvC,1,107,1,1,0,0,0.3,YellowToy
4: RvC,1,107,1,1,1,1,0.3,YellowToy
4: RvC,1,107,1,0,1,0,0.3,YellowToy
4: RvC,1,107,0,1,0,1,0.3,YellowToy
1: R&C,107,1,0,0,1,1,0.5,YellowToy
1: R&C,107,1,1,1,0,0,0.5,RedToy
1: R&C,107,1,1,1,1,1,0.5,RedToy
1: R&C,107,1,1,0,1,0,0.5,YellowToy
1: R&C,107,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,107,0,0,1,1,0.5,RedToy
2: Diff. R,1,107,1,1,0,0,0.5,YellowToy
2: Diff. R,1,107,1,1,1,1,0.5,YellowToy
2: Diff. R,1,107,1,0,1,0,0.5,Either
2: Diff. R,1,107,0,1,0,1,0.5,YellowToy
3: Diff. C,107,107,0,0,1,1,0.5,YellowToy
3: Diff. C,107,107,1,1,0,0,0.5,RedToy
3: Diff. C,107,107,1,1,1,1,0.5,YellowToy
3: Diff. C,107,107,1,0,1,0,0.5,YellowToy
3: Diff. C,107,107,0,1,0,1,0.5,Either
4: RvC,1,107,0,0,1,1,0.5,RedToy
4: RvC,1,107,1,1,0,0,0.5,YellowToy
4: RvC,1,107,1,1,1,1,0.5,YellowToy
4: RvC,1,107,1,0,1,0,0.5,YellowToy
4: RvC,1,107,0,1,0,1,0.5,YellowToy
1: R&C,107,1,0,0,1,1,0.7,YellowToy
1: R&C,107,1,1,1,0,0,0.7,RedToy
1: R&C,107,1,1,1,1,1,0.7,RedToy
1: R&C,107,1,1,0,1,0,0.7,YellowToy
1: R&C,107,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,107,0,0,1,1,0.7,RedToy
2: Diff. R,1,107,1,1,0,0,0.7,YellowToy
2: Diff. R,1,107,1,1,1,1,0.7,YellowToy
2: Diff. R,1,107,1,0,1,0,0.7,Either
2: Diff. R,1,107,0,1,0,1,0.7,YellowToy
3: Diff. C,107,107,0,0,1,1,0.7,YellowToy
3: Diff. C,107,107,1,1,0,0,0.7,RedToy
3: Diff. C,107,107,1,1,1,1,0.7,YellowToy
3: Diff. C,107,107,1,0,1,0,0.7,YellowToy
3: Diff. C,107,107,0,1,0,1,0.7,Either
4: RvC,1,107,0,0,1,1,0.7,RedToy
4: RvC,1,107,1,1,0,0,0.7,YellowToy
4: RvC,1,107,1,1,1,1,0.7,YellowToy
4: RvC,1,107,1,0,1,0,0.7,YellowToy
4: RvC,1,107,0,1,0,1,0.7,YellowToy
1: R&C,107,1,0,0,1,1,0.99,YellowToy
1: R&C,107,1,1,1,0,0,0.99,RedToy
1: R&C,107,1,1,1,1,1,0.99,YellowToy
1: R&C,107,1,1,0,1,0,0.99,YellowToy
1: R&C,107,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,107,0,0,1,1,0.99,RedToy
2: Diff. R,1,107,1,1,0,0,0.99,YellowToy
2: Diff. R,1,107,1,1,1,1,0.99,YellowToy
2: Diff. R,1,107,1,0,1,0,0.99,Either
2: Diff. R,1,107,0,1,0,1,0.99,YellowToy
3: Diff. C,107,107,0,0,1,1,0.99,YellowToy
3: Diff. C,107,107,1,1,0,0,0.99,RedToy
3: Diff. C,107,107,1,1,1,1,0.99,YellowToy
3: Diff. C,107,107,1,0,1,0,0.99,YellowToy
3: Diff. C,107,107,0,1,0,1,0.99,Either
4: RvC,1,107,0,0,1,1,0.99,RedToy
4: RvC,1,107,1,1,0,0,0.99,YellowToy
4: RvC,1,107,1,1,1,1,0.99,YellowToy
4: RvC,1,107,1,0,1,0,0.99,YellowToy
4: RvC,1,107,0,1,0,1,0.99,YellowToy
1: R&C,109,1,0,0,1,1,0.3,YellowToy
1: R&C,109,1,1,1,0,0,0.3,RedToy
1: R&C,109,1,1,1,1,1,0.3,RedToy
1: R&C,109,1,1,0,1,0,0.3,YellowToy
1: R&C,109,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,109,0,0,1,1,0.3,RedToy
2: Diff. R,1,109,1,1,0,0,0.3,YellowToy
2: Diff. R,1,109,1,1,1,1,0.3,YellowToy
2: Diff. R,1,109,1,0,1,0,0.3,Either
2: Diff. R,1,109,0,1,0,1,0.3,YellowToy
3: Diff. C,109,109,0,0,1,1,0.3,YellowToy
3: Diff. C,109,109,1,1,0,0,0.3,RedToy
3: Diff. C,109,109,1,1,1,1,0.3,YellowToy
3: Diff. C,109,109,1,0,1,0,0.3,YellowToy
3: Diff. C,109,109,0,1,0,1,0.3,Either
4: RvC,1,109,0,0,1,1,0.3,RedToy
4: RvC,1,109,1,1,0,0,0.3,YellowToy
4: RvC,1,109,1,1,1,1,0.3,YellowToy
4: RvC,1,109,1,0,1,0,0.3,YellowToy
4: RvC,1,109,0,1,0,1,0.3,YellowToy
1: R&C,109,1,0,0,1,1,0.5,YellowToy
1: R&C,109,1,1,1,0,0,0.5,RedToy
1: R&C,109,1,1,1,1,1,0.5,RedToy
1: R&C,109,1,1,0,1,0,0.5,YellowToy
1: R&C,109,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,109,0,0,1,1,0.5,RedToy
2: Diff. R,1,109,1,1,0,0,0.5,YellowToy
2: Diff. R,1,109,1,1,1,1,0.5,YellowToy
2: Diff. R,1,109,1,0,1,0,0.5,Either
2: Diff. R,1,109,0,1,0,1,0.5,YellowToy
3: Diff. C,109,109,0,0,1,1,0.5,YellowToy
3: Diff. C,109,109,1,1,0,0,0.5,RedToy
3: Diff. C,109,109,1,1,1,1,0.5,YellowToy
3: Diff. C,109,109,1,0,1,0,0.5,YellowToy
3: Diff. C,109,109,0,1,0,1,0.5,Either
4: RvC,1,109,0,0,1,1,0.5,RedToy
4: RvC,1,109,1,1,0,0,0.5,YellowToy
4: RvC,1,109,1,1,1,1,0.5,YellowToy
4: RvC,1,109,1,0,1,0,0.5,YellowToy
4: RvC,1,109,0,1,0,1,0.5,YellowToy
1: R&C,109,1,0,0,1,1,0.7,YellowToy
1: R&C,109,1,1,1,0,0,0.7,RedToy
1: R&C,109,1,1,1,1,1,0.7,RedToy
1: R&C,109,1,1,0,1,0,0.7,YellowToy
1: R&C,109,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,109,0,0,1,1,0.7,RedToy
2: Diff. R,1,109,1,1,0,0,0.7,YellowToy
2: Diff. R,1,109,1,1,1,1,0.7,YellowToy
2: Diff. R,1,109,1,0,1,0,0.7,Either
2: Diff. R,1,109,0,1,0,1,0.7,YellowToy
3: Diff. C,109,109,0,0,1,1,0.7,YellowToy
3: Diff. C,109,109,1,1,0,0,0.7,RedToy
3: Diff. C,109,109,1,1,1,1,0.7,YellowToy
3: Diff. C,109,109,1,0,1,0,0.7,YellowToy
3: Diff. C,109,109,0,1,0,1,0.7,Either
4: RvC,1,109,0,0,1,1,0.7,RedToy
4: RvC,1,109,1,1,0,0,0.7,YellowToy
4: RvC,1,109,1,1,1,1,0.7,YellowToy
4: RvC,1,109,1,0,1,0,0.7,YellowToy
4: RvC,1,109,0,1,0,1,0.7,YellowToy
1: R&C,109,1,0,0,1,1,0.99,YellowToy
1: R&C,109,1,1,1,0,0,0.99,RedToy
1: R&C,109,1,1,1,1,1,0.99,YellowToy
1: R&C,109,1,1,0,1,0,0.99,YellowToy
1: R&C,109,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,109,0,0,1,1,0.99,RedToy
2: Diff. R,1,109,1,1,0,0,0.99,YellowToy
2: Diff. R,1,109,1,1,1,1,0.99,YellowToy
2: Diff. R,1,109,1,0,1,0,0.99,Either
2: Diff. R,1,109,0,1,0,1,0.99,YellowToy
3: Diff. C,109,109,0,0,1,1,0.99,YellowToy
3: Diff. C,109,109,1,1,0,0,0.99,RedToy
3: Diff. C,109,109,1,1,1,1,0.99,YellowToy
3: Diff. C,109,109,1,0,1,0,0.99,YellowToy
3: Diff. C,109,109,0,1,0,1,0.99,Either
4: RvC,1,109,0,0,1,1,0.99,RedToy
4: RvC,1,109,1,1,0,0,0.99,YellowToy
4: RvC,1,109,1,1,1,1,0.99,YellowToy
4: RvC,1,109,1,0,1,0,0.99,YellowToy
4: RvC,1,109,0,1,0,1,0.99,YellowToy
1: R&C,111,1,0,0,1,1,0.3,YellowToy
1: R&C,111,1,1,1,0,0,0.3,RedToy
1: R&C,111,1,1,1,1,1,0.3,RedToy
1: R&C,111,1,1,0,1,0,0.3,YellowToy
1: R&C,111,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,111,0,0,1,1,0.3,RedToy
2: Diff. R,1,111,1,1,0,0,0.3,YellowToy
2: Diff. R,1,111,1,1,1,1,0.3,YellowToy
2: Diff. R,1,111,1,0,1,0,0.3,Either
2: Diff. R,1,111,0,1,0,1,0.3,YellowToy
3: Diff. C,111,111,0,0,1,1,0.3,YellowToy
3: Diff. C,111,111,1,1,0,0,0.3,RedToy
3: Diff. C,111,111,1,1,1,1,0.3,YellowToy
3: Diff. C,111,111,1,0,1,0,0.3,YellowToy
3: Diff. C,111,111,0,1,0,1,0.3,Either
4: RvC,1,111,0,0,1,1,0.3,RedToy
4: RvC,1,111,1,1,0,0,0.3,YellowToy
4: RvC,1,111,1,1,1,1,0.3,YellowToy
4: RvC,1,111,1,0,1,0,0.3,YellowToy
4: RvC,1,111,0,1,0,1,0.3,YellowToy
1: R&C,111,1,0,0,1,1,0.5,YellowToy
1: R&C,111,1,1,1,0,0,0.5,RedToy
1: R&C,111,1,1,1,1,1,0.5,RedToy
1: R&C,111,1,1,0,1,0,0.5,YellowToy
1: R&C,111,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,111,0,0,1,1,0.5,RedToy
2: Diff. R,1,111,1,1,0,0,0.5,YellowToy
2: Diff. R,1,111,1,1,1,1,0.5,YellowToy
2: Diff. R,1,111,1,0,1,0,0.5,Either
2: Diff. R,1,111,0,1,0,1,0.5,YellowToy
3: Diff. C,111,111,0,0,1,1,0.5,YellowToy
3: Diff. C,111,111,1,1,0,0,0.5,RedToy
3: Diff. C,111,111,1,1,1,1,0.5,YellowToy
3: Diff. C,111,111,1,0,1,0,0.5,YellowToy
3: Diff. C,111,111,0,1,0,1,0.5,Either
4: RvC,1,111,0,0,1,1,0.5,RedToy
4: RvC,1,111,1,1,0,0,0.5,YellowToy
4: RvC,1,111,1,1,1,1,0.5,YellowToy
4: RvC,1,111,1,0,1,0,0.5,YellowToy
4: RvC,1,111,0,1,0,1,0.5,YellowToy
1: R&C,111,1,0,0,1,1,0.7,YellowToy
1: R&C,111,1,1,1,0,0,0.7,RedToy
1: R&C,111,1,1,1,1,1,0.7,RedToy
1: R&C,111,1,1,0,1,0,0.7,YellowToy
1: R&C,111,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,111,0,0,1,1,0.7,RedToy
2: Diff. R,1,111,1,1,0,0,0.7,YellowToy
2: Diff. R,1,111,1,1,1,1,0.7,YellowToy
2: Diff. R,1,111,1,0,1,0,0.7,Either
2: Diff. R,1,111,0,1,0,1,0.7,YellowToy
3: Diff. C,111,111,0,0,1,1,0.7,YellowToy
3: Diff. C,111,111,1,1,0,0,0.7,RedToy
3: Diff. C,111,111,1,1,1,1,0.7,YellowToy
3: Diff. C,111,111,1,0,1,0,0.7,YellowToy
3: Diff. C,111,111,0,1,0,1,0.7,Either
4: RvC,1,111,0,0,1,1,0.7,RedToy
4: RvC,1,111,1,1,0,0,0.7,YellowToy
4: RvC,1,111,1,1,1,1,0.7,YellowToy
4: RvC,1,111,1,0,1,0,0.7,YellowToy
4: RvC,1,111,0,1,0,1,0.7,YellowToy
1: R&C,111,1,0,0,1,1,0.99,YellowToy
1: R&C,111,1,1,1,0,0,0.99,RedToy
1: R&C,111,1,1,1,1,1,0.99,YellowToy
1: R&C,111,1,1,0,1,0,0.99,YellowToy
1: R&C,111,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,111,0,0,1,1,0.99,RedToy
2: Diff. R,1,111,1,1,0,0,0.99,YellowToy
2: Diff. R,1,111,1,1,1,1,0.99,YellowToy
2: Diff. R,1,111,1,0,1,0,0.99,Either
2: Diff. R,1,111,0,1,0,1,0.99,YellowToy
3: Diff. C,111,111,0,0,1,1,0.99,YellowToy
3: Diff. C,111,111,1,1,0,0,0.99,RedToy
3: Diff. C,111,111,1,1,1,1,0.99,YellowToy
3: Diff. C,111,111,1,0,1,0,0.99,YellowToy
3: Diff. C,111,111,0,1,0,1,0.99,Either
4: RvC,1,111,0,0,1,1,0.99,RedToy
4: RvC,1,111,1,1,0,0,0.99,YellowToy
4: RvC,1,111,1,1,1,1,0.99,YellowToy
4: RvC,1,111,1,0,1,0,0.99,YellowToy
4: RvC,1,111,0,1,0,1,0.99,YellowToy
1: R&C,113,1,0,0,1,1,0.3,YellowToy
1: R&C,113,1,1,1,0,0,0.3,RedToy
1: R&C,113,1,1,1,1,1,0.3,RedToy
1: R&C,113,1,1,0,1,0,0.3,YellowToy
1: R&C,113,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,113,0,0,1,1,0.3,RedToy
2: Diff. R,1,113,1,1,0,0,0.3,YellowToy
2: Diff. R,1,113,1,1,1,1,0.3,YellowToy
2: Diff. R,1,113,1,0,1,0,0.3,Either
2: Diff. R,1,113,0,1,0,1,0.3,YellowToy
3: Diff. C,113,113,0,0,1,1,0.3,YellowToy
3: Diff. C,113,113,1,1,0,0,0.3,RedToy
3: Diff. C,113,113,1,1,1,1,0.3,YellowToy
3: Diff. C,113,113,1,0,1,0,0.3,YellowToy
3: Diff. C,113,113,0,1,0,1,0.3,Either
4: RvC,1,113,0,0,1,1,0.3,RedToy
4: RvC,1,113,1,1,0,0,0.3,YellowToy
4: RvC,1,113,1,1,1,1,0.3,YellowToy
4: RvC,1,113,1,0,1,0,0.3,YellowToy
4: RvC,1,113,0,1,0,1,0.3,YellowToy
1: R&C,113,1,0,0,1,1,0.5,YellowToy
1: R&C,113,1,1,1,0,0,0.5,RedToy
1: R&C,113,1,1,1,1,1,0.5,RedToy
1: R&C,113,1,1,0,1,0,0.5,YellowToy
1: R&C,113,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,113,0,0,1,1,0.5,RedToy
2: Diff. R,1,113,1,1,0,0,0.5,YellowToy
2: Diff. R,1,113,1,1,1,1,0.5,YellowToy
2: Diff. R,1,113,1,0,1,0,0.5,Either
2: Diff. R,1,113,0,1,0,1,0.5,YellowToy
3: Diff. C,113,113,0,0,1,1,0.5,YellowToy
3: Diff. C,113,113,1,1,0,0,0.5,RedToy
3: Diff. C,113,113,1,1,1,1,0.5,YellowToy
3: Diff. C,113,113,1,0,1,0,0.5,YellowToy
3: Diff. C,113,113,0,1,0,1,0.5,Either
4: RvC,1,113,0,0,1,1,0.5,RedToy
4: RvC,1,113,1,1,0,0,0.5,YellowToy
4: RvC,1,113,1,1,1,1,0.5,YellowToy
4: RvC,1,113,1,0,1,0,0.5,YellowToy
4: RvC,1,113,0,1,0,1,0.5,YellowToy
1: R&C,113,1,0,0,1,1,0.7,YellowToy
1: R&C,113,1,1,1,0,0,0.7,RedToy
1: R&C,113,1,1,1,1,1,0.7,RedToy
1: R&C,113,1,1,0,1,0,0.7,YellowToy
1: R&C,113,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,113,0,0,1,1,0.7,RedToy
2: Diff. R,1,113,1,1,0,0,0.7,YellowToy
2: Diff. R,1,113,1,1,1,1,0.7,YellowToy
2: Diff. R,1,113,1,0,1,0,0.7,Either
2: Diff. R,1,113,0,1,0,1,0.7,YellowToy
3: Diff. C,113,113,0,0,1,1,0.7,YellowToy
3: Diff. C,113,113,1,1,0,0,0.7,RedToy
3: Diff. C,113,113,1,1,1,1,0.7,YellowToy
3: Diff. C,113,113,1,0,1,0,0.7,YellowToy
3: Diff. C,113,113,0,1,0,1,0.7,Either
4: RvC,1,113,0,0,1,1,0.7,RedToy
4: RvC,1,113,1,1,0,0,0.7,YellowToy
4: RvC,1,113,1,1,1,1,0.7,YellowToy
4: RvC,1,113,1,0,1,0,0.7,YellowToy
4: RvC,1,113,0,1,0,1,0.7,YellowToy
1: R&C,113,1,0,0,1,1,0.99,YellowToy
1: R&C,113,1,1,1,0,0,0.99,RedToy
1: R&C,113,1,1,1,1,1,0.99,YellowToy
1: R&C,113,1,1,0,1,0,0.99,YellowToy
1: R&C,113,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,113,0,0,1,1,0.99,RedToy
2: Diff. R,1,113,1,1,0,0,0.99,YellowToy
2: Diff. R,1,113,1,1,1,1,0.99,YellowToy
2: Diff. R,1,113,1,0,1,0,0.99,Either
2: Diff. R,1,113,0,1,0,1,0.99,YellowToy
3: Diff. C,113,113,0,0,1,1,0.99,YellowToy
3: Diff. C,113,113,1,1,0,0,0.99,RedToy
3: Diff. C,113,113,1,1,1,1,0.99,YellowToy
3: Diff. C,113,113,1,0,1,0,0.99,YellowToy
3: Diff. C,113,113,0,1,0,1,0.99,Either
4: RvC,1,113,0,0,1,1,0.99,RedToy
4: RvC,1,113,1,1,0,0,0.99,YellowToy
4: RvC,1,113,1,1,1,1,0.99,YellowToy
4: RvC,1,113,1,0,1,0,0.99,YellowToy
4: RvC,1,113,0,1,0,1,0.99,YellowToy
1: R&C,115,1,0,0,1,1,0.3,YellowToy
1: R&C,115,1,1,1,0,0,0.3,RedToy
1: R&C,115,1,1,1,1,1,0.3,RedToy
1: R&C,115,1,1,0,1,0,0.3,YellowToy
1: R&C,115,1,0,1,0,1,0.3,RedToy
2: Diff. R,1,115,0,0,1,1,0.3,RedToy
2: Diff. R,1,115,1,1,0,0,0.3,YellowToy
2: Diff. R,1,115,1,1,1,1,0.3,YellowToy
2: Diff. R,1,115,1,0,1,0,0.3,Either
2: Diff. R,1,115,0,1,0,1,0.3,YellowToy
3: Diff. C,115,115,0,0,1,1,0.3,YellowToy
3: Diff. C,115,115,1,1,0,0,0.3,RedToy
3: Diff. C,115,115,1,1,1,1,0.3,YellowToy
3: Diff. C,115,115,1,0,1,0,0.3,YellowToy
3: Diff. C,115,115,0,1,0,1,0.3,Either
4: RvC,1,115,0,0,1,1,0.3,RedToy
4: RvC,1,115,1,1,0,0,0.3,YellowToy
4: RvC,1,115,1,1,1,1,0.3,YellowToy
4: RvC,1,115,1,0,1,0,0.3,YellowToy
4: RvC,1,115,0,1,0,1,0.3,YellowToy
1: R&C,115,1,0,0,1,1,0.5,YellowToy
1: R&C,115,1,1,1,0,0,0.5,RedToy
1: R&C,115,1,1,1,1,1,0.5,RedToy
1: R&C,115,1,1,0,1,0,0.5,YellowToy
1: R&C,115,1,0,1,0,1,0.5,RedToy
2: Diff. R,1,115,0,0,1,1,0.5,RedToy
2: Diff. R,1,115,1,1,0,0,0.5,YellowToy
2: Diff. R,1,115,1,1,1,1,0.5,YellowToy
2: Diff. R,1,115,1,0,1,0,0.5,Either
2: Diff. R,1,115,0,1,0,1,0.5,YellowToy
3: Diff. C,115,115,0,0,1,1,0.5,YellowToy
3: Diff. C,115,115,1,1,0,0,0.5,RedToy
3: Diff. C,115,115,1,1,1,1,0.5,YellowToy
3: Diff. C,115,115,1,0,1,0,0.5,YellowToy
3: Diff. C,115,115,0,1,0,1,0.5,Either
4: RvC,1,115,0,0,1,1,0.5,RedToy
4: RvC,1,115,1,1,0,0,0.5,YellowToy
4: RvC,1,115,1,1,1,1,0.5,YellowToy
4: RvC,1,115,1,0,1,0,0.5,YellowToy
4: RvC,1,115,0,1,0,1,0.5,YellowToy
1: R&C,115,1,0,0,1,1,0.7,YellowToy
1: R&C,115,1,1,1,0,0,0.7,RedToy
1: R&C,115,1,1,1,1,1,0.7,RedToy
1: R&C,115,1,1,0,1,0,0.7,YellowToy
1: R&C,115,1,0,1,0,1,0.7,RedToy
2: Diff. R,1,115,0,0,1,1,0.7,RedToy
2: Diff. R,1,115,1,1,0,0,0.7,YellowToy
2: Diff. R,1,115,1,1,1,1,0.7,YellowToy
2: Diff. R,1,115,1,0,1,0,0.7,Either
2: Diff. R,1,115,0,1,0,1,0.7,YellowToy
3: Diff. C,115,115,0,0,1,1,0.7,YellowToy
3: Diff. C,115,115,1,1,0,0,0.7,RedToy
3: Diff. C,115,115,1,1,1,1,0.7,YellowToy
3: Diff. C,115,115,1,0,1,0,0.7,YellowToy
3: Diff. C,115,115,0,1,0,1,0.7,Either
4: RvC,1,115,0,0,1,1,0.7,RedToy
4: RvC,1,115,1,1,0,0,0.7,YellowToy
4: RvC,1,115,1,1,1,1,0.7,YellowToy
4: RvC,1,115,1,0,1,0,0.7,YellowToy
4: RvC,1,115,0,1,0,1,0.7,YellowToy
1: R&C,115,1,0,0,1,1,0.99,YellowToy
1: R&C,115,1,1,1,0,0,0.99,RedToy
1: R&C,115,1,1,1,1,1,0.99,YellowToy
1: R&C,115,1,1,0,1,0,0.99,YellowToy
1: R&C,115,1,0,1,0,1,0.99,RedToy
2: Diff. R,1,115,0,0,1,1,0.99,RedToy
2: Diff. R,1,115,1,1,0,0,0.99,YellowToy
2: Diff. R,1,115,1,1,1,1,0.99,YellowToy
2: Diff. R,1,115,1,0,1,0,0.99,Either
2: Diff. R,1,115,0,1,0,1,0.99,YellowToy
3: Diff. C,115,115,0,0,1,1,0.99,YellowToy
3: Diff. C,115,115,1,1,0,0,0.99,RedToy
3: Diff. C,115,115,1,1,1,1,0.99,YellowToy
3: Diff. C,115,115,1,0,1,0,0.99,YellowToy
3: Diff. C,115,115,0,1,0,1,0.99,Either
4: RvC,1,115,0,0,1,1,0.99,RedToy
4: RvC,1,115,1,1,0,0,0.99,YellowToy
4: RvC,1,115,1,1,1,1,0.99,YellowToy
4: RvC,1,115,1,0,1,0,0.99,YellowToy
4: RvC,1,115,0,1,0,1,0.99,YellowToy
1: R&C,1,3,0,0,1,1,0.3,YellowToy
1: R&C,1,3,1,1,0,0,0.3,YellowToy
1: R&C,1,3,1,1,1,1,0.3,YellowToy
1: R&C,1,3,1,0,1,0,0.3,YellowToy
1: R&C,1,3,0,1,0,1,0.3,YellowToy
2: Diff. R,3,1,0,0,1,1,0.3,YellowToy
2: Diff. R,3,1,1,1,0,0,0.3,RedToy
2: Diff. R,3,1,1,1,1,1,0.3,RedToy
2: Diff. R,3,1,1,0,1,0,0.3,Either
2: Diff. R,3,1,0,1,0,1,0.3,RedToy
3: Diff. C,1,1,0,0,1,1,0.3,YellowToy
3: Diff. C,1,1,1,1,0,0,0.3,RedToy
3: Diff. C,1,1,1,1,1,1,0.3,YellowToy
3: Diff. C,1,1,1,0,1,0,0.3,YellowToy
3: Diff. C,1,1,0,1,0,1,0.3,Either
4: RvC,3,1,0,0,1,1,0.3,YellowToy
4: RvC,3,1,1,1,0,0,0.3,RedToy
4: RvC,3,1,1,1,1,1,0.3,YellowToy
4: RvC,3,1,1,0,1,0,0.3,YellowToy
4: RvC,3,1,0,1,0,1,0.3,RedToy
1: R&C,1,3,0,0,1,1,0.5,YellowToy
1: R&C,1,3,1,1,0,0,0.5,YellowToy
1: R&C,1,3,1,1,1,1,0.5,YellowToy
1: R&C,1,3,1,0,1,0,0.5,YellowToy
1: R&C,1,3,0,1,0,1,0.5,YellowToy
2: Diff. R,3,1,0,0,1,1,0.5,YellowToy
2: Diff. R,3,1,1,1,0,0,0.5,RedToy
2: Diff. R,3,1,1,1,1,1,0.5,RedToy
2: Diff. R,3,1,1,0,1,0,0.5,Either
2: Diff. R,3,1,0,1,0,1,0.5,RedToy
