Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
2: Diff. R,6,1,0,1,0,1,0.25,RedToy
3: Diff. C,1,1,0,0,1,1,0.25,YellowToy
3: Diff. C,1,1,1,1,0,0,0.25,RedToy
3: Diff. C,1,1,1,1,1,1,0.25,YellowToy
3: Diff. C,1,1,1,0,1,0,0.25,YellowToy
3: Diff. C,1,1,0,1,0,1,0.25,Either
4: RvC,6,1,0,0,1,1,0.25,YellowToy
4: RvC,6,1,1,1,0,0,0.25,RedToy
4: RvC,6,1,1,1,1,1,0.25,YellowToy
4: RvC,6,1,1,0,1,0,0.25,YellowToy
4: RvC,6,1,0,1,0,1,0.25,RedToy
1: R&C,1,6,0,0,1,1,0.5,YellowToy
1: R&C,1,6,1,1,0,0,0.5,YellowToy
1: R&C,1,6,1,1,1,1,0.5,YellowToy
1: R&C,1,6,1,0,1,0,0.5,YellowToy
1: R&C,1,6,0,1,0,1,0.5,YellowToy
2: Diff. R,6,1,0,0,1,1,0.5,YellowToy
2: Diff. R,6,1,1,1,0,0,0.5,RedToy
2: Diff. R,6,1,1,1,1,1,0.5,RedToy
2: Diff. R,6,1,1,0,1,0,0.5,Either
2: Diff. R,6,1,0,1,0,1,0.5,RedToy
3: Diff. C,1,1,0,0,1,1,0.5,YellowToy
3: Diff. C,1,1,1,1,0,0,0.5,RedToy
3: Diff. C,1,1,1,1,1,1,0.5,YellowToy
3: Diff. C,1,1,1,0,1,0,0.5,YellowToy
3: Diff. C,1,1,0,1,0,1,0.5,Either
4: RvC,6,1,0,0,1,1,0.5,YellowToy
4: RvC,6,1,1,1,0,0,0.5,RedToy
4: RvC,6,1,1,1,1,1,0.5,YellowToy
4: RvC,6,1,1,0,1,0,0.5,YellowToy
4: RvC,6,1,0,1,0,1,0.5,RedToy
1: R&C,1,6,0,0,1,1,0.75,YellowToy
1: R&C,1,6,1,1,0,0,0.75,YellowToy
1: R&C,1,6,1,1,1,1,0.75,YellowToy
1: R&C,1,6,1,0,1,0,0.75,YellowToy
1: R&C,1,6,0,1,0,1,0.75,YellowToy
2: Diff. R,6,1,0,0,1,1,0.75,YellowToy
2: Diff. R,6,1,1,1,0,0,0.75,RedToy
2: Diff. R,6,1,1,1,1,1,0.75,RedToy
2: Diff. R,6,1,1,0,1,0,0.75,Either
2: Diff. R,6,1,0,1,0,1,0.75,RedToy
3: Diff. C,1,1,0,0,1,1,0.75,YellowToy
3: Diff. C,1,1,1,1,0,0,0.75,RedToy
3: Diff. C,1,1,1,1,1,1,0.75,YellowToy
3: Diff. C,1,1,1,0,1,0,0.75,YellowToy
3: Diff. C,1,1,0,1,0,1,0.75,Either
4: RvC,6,1,0,0,1,1,0.75,YellowToy
4: RvC,6,1,1,1,0,0,0.75,RedToy
4: RvC,6,1,1,1,1,1,0.75,YellowToy
4: RvC,6,1,1,0,1,0,0.75,YellowToy
4: RvC,6,1,0,1,0,1,0.75,RedToy
1: R&C,1,6,0,0,1,1,0.99,YellowToy
1: R&C,1,6,1,1,0,0,0.99,YellowToy
1: R&C,1,6,1,1,1,1,0.99,YellowToy
1: R&C,1,6,1,0,1,0,0.99,YellowToy
1: R&C,1,6,0,1,0,1,0.99,YellowToy
2: Diff. R,6,1,0,0,1,1,0.99,YellowToy
2: Diff. R,6,1,1,1,0,0,0.99,RedToy
2: Diff. R,6,1,1,1,1,1,0.99,RedToy
2: Diff. R,6,1,1,0,1,0,0.99,Either
2: Diff. R,6,1,0,1,0,1,0.99,RedToy
3: Diff. C,1,1,0,0,1,1,0.99,YellowToy
3: Diff. C,1,1,1,1,0,0,0.99,RedToy
3: Diff. C,1,1,1,1,1,1,0.99,YellowToy
3: Diff. C,1,1,1,0,1,0,0.99,YellowToy
3: Diff. C,1,1,0,1,0,1,0.99,Either
4: RvC,6,1,0,0,1,1,0.99,YellowToy
4: RvC,6,1,1,1,0,0,0.99,RedToy
4: RvC,6,1,1,1,1,1,0.99,YellowToy
4: RvC,6,1,1,0,1,0,0.99,YellowToy
4: RvC,6,1,0,1,0,1,0.99,RedToy
1: R&C,2,6,0,0,1,1,0.25,YellowToy
1: R&C,2,6,1,1,0,0,0.25,YellowToy
1: R&C,2,6,1,1,1,1,0.25,YellowToy
1: R&C,2,6,1,0,1,0,0.25,YellowToy
1: R&C,2,6,0,1,0,1,0.25,YellowToy
2: Diff. R,6,2,0,0,1,1,0.25,YellowToy
2: Diff. R,6,2,1,1,0,0,0.25,RedToy
2: Diff. R,6,2,1,1,1,1,0.25,RedToy
2: Diff. R,6,2,1,0,1,0,0.25,Either
2: Diff. R,6,2,0,1,0,1,0.25,RedToy
3: Diff. C,2,2,0,0,1,1,0.25,YellowToy
3: Diff. C,2,2,1,1,0,0,0.25,RedToy
3: Diff. C,2,2,1,1,1,1,0.25,YellowToy
3: Diff. C,2,2,1,0,1,0,0.25,YellowToy
3: Diff. C,2,2,0,1,0,1,0.25,Either
4: RvC,6,2,0,0,1,1,0.25,YellowToy
4: RvC,6,2,1,1,0,0,0.25,RedToy
4: RvC,6,2,1,1,1,1,0.25,YellowToy
4: RvC,6,2,1,0,1,0,0.25,YellowToy
4: RvC,6,2,0,1,0,1,0.25,RedToy
1: R&C,2,6,0,0,1,1,0.5,YellowToy
1: R&C,2,6,1,1,0,0,0.5,YellowToy
1: R&C,2,6,1,1,1,1,0.5,YellowToy
1: R&C,2,6,1,0,1,0,0.5,YellowToy
1: R&C,2,6,0,1,0,1,0.5,YellowToy
2: Diff. R,6,2,0,0,1,1,0.5,YellowToy
2: Diff. R,6,2,1,1,0,0,0.5,RedToy
2: Diff. R,6,2,1,1,1,1,0.5,RedToy
2: Diff. R,6,2,1,0,1,0,0.5,Either
2: Diff. R,6,2,0,1,0,1,0.5,RedToy
3: Diff. C,2,2,0,0,1,1,0.5,YellowToy
3: Diff. C,2,2,1,1,0,0,0.5,RedToy
3: Diff. C,2,2,1,1,1,1,0.5,YellowToy
3: Diff. C,2,2,1,0,1,0,0.5,YellowToy
3: Diff. C,2,2,0,1,0,1,0.5,Either
4: RvC,6,2,0,0,1,1,0.5,YellowToy
4: RvC,6,2,1,1,0,0,0.5,RedToy
4: RvC,6,2,1,1,1,1,0.5,YellowToy
4: RvC,6,2,1,0,1,0,0.5,YellowToy
4: RvC,6,2,0,1,0,1,0.5,RedToy
1: R&C,2,6,0,0,1,1,0.75,YellowToy
1: R&C,2,6,1,1,0,0,0.75,YellowToy
1: R&C,2,6,1,1,1,1,0.75,YellowToy
1: R&C,2,6,1,0,1,0,0.75,YellowToy
1: R&C,2,6,0,1,0,1,0.75,YellowToy
2: Diff. R,6,2,0,0,1,1,0.75,YellowToy
2: Diff. R,6,2,1,1,0,0,0.75,RedToy
2: Diff. R,6,2,1,1,1,1,0.75,RedToy
2: Diff. R,6,2,1,0,1,0,0.75,Either
2: Diff. R,6,2,0,1,0,1,0.75,RedToy
3: Diff. C,2,2,0,0,1,1,0.75,YellowToy
3: Diff. C,2,2,1,1,0,0,0.75,RedToy
3: Diff. C,2,2,1,1,1,1,0.75,YellowToy
3: Diff. C,2,2,1,0,1,0,0.75,YellowToy
3: Diff. C,2,2,0,1,0,1,0.75,Either
4: RvC,6,2,0,0,1,1,0.75,YellowToy
4: RvC,6,2,1,1,0,0,0.75,RedToy
4: RvC,6,2,1,1,1,1,0.75,YellowToy
4: RvC,6,2,1,0,1,0,0.75,YellowToy
4: RvC,6,2,0,1,0,1,0.75,RedToy
1: R&C,2,6,0,0,1,1,0.99,YellowToy
1: R&C,2,6,1,1,0,0,0.99,YellowToy
1: R&C,2,6,1,1,1,1,0.99,YellowToy
1: R&C,2,6,1,0,1,0,0.99,YellowToy
1: R&C,2,6,0,1,0,1,0.99,YellowToy
2: Diff. R,6,2,0,0,1,1,0.99,YellowToy
2: Diff. R,6,2,1,1,0,0,0.99,RedToy
2: Diff. R,6,2,1,1,1,1,0.99,RedToy
2: Diff. R,6,2,1,0,1,0,0.99,Either
2: Diff. R,6,2,0,1,0,1,0.99,RedToy
3: Diff. C,2,2,0,0,1,1,0.99,YellowToy
3: Diff. C,2,2,1,1,0,0,0.99,RedToy
3: Diff. C,2,2,1,1,1,1,0.99,YellowToy
3: Diff. C,2,2,1,0,1,0,0.99,YellowToy
3: Diff. C,2,2,0,1,0,1,0.99,Either
4: RvC,6,2,0,0,1,1,0.99,YellowToy
4: RvC,6,2,1,1,0,0,0.99,RedToy
4: RvC,6,2,1,1,1,1,0.99,YellowToy
4: RvC,6,2,1,0,1,0,0.99,YellowToy
4: RvC,6,2,0,1,0,1,0.99,RedToy
1: R&C,1,7,0,0,1,1,0.25,YellowToy
1: R&C,1,7,1,1,0,0,0.25,YellowToy
1: R&C,1,7,1,1,1,1,0.25,YellowToy
1: R&C,1,7,1,0,1,0,0.25,YellowToy
1: R&C,1,7,0,1,0,1,0.25,YellowToy
2: Diff. R,7,1,0,0,1,1,0.25,YellowToy
2: Diff. R,7,1,1,1,0,0,0.25,RedToy
2: Diff. R,7,1,1,1,1,1,0.25,RedToy
2: Diff. R,7,1,1,0,1,0,0.25,Either
2: Diff. R,7,1,0,1,0,1,0.25,RedToy
3: Diff. C,1,1,0,0,1,1,0.25,YellowToy
3: Diff. C,1,1,1,1,0,0,0.25,RedToy
3: Diff. C,1,1,1,1,1,1,0.25,YellowToy
3: Diff. C,1,1,1,0,1,0,0.25,YellowToy
3: Diff. C,1,1,0,1,0,1,0.25,Either
4: RvC,7,1,0,0,1,1,0.25,YellowToy
4: RvC,7,1,1,1,0,0,0.25,RedToy
4: RvC,7,1,1,1,1,1,0.25,YellowToy
4: RvC,7,1,1,0,1,0,0.25,YellowToy
4: RvC,7,1,0,1,0,1,0.25,RedToy
1: R&C,1,7,0,0,1,1,0.5,YellowToy
1: R&C,1,7,1,1,0,0,0.5,YellowToy
1: R&C,1,7,1,1,1,1,0.5,YellowToy
1: R&C,1,7,1,0,1,0,0.5,YellowToy
1: R&C,1,7,0,1,0,1,0.5,YellowToy
2: Diff. R,7,1,0,0,1,1,0.5,YellowToy
2: Diff. R,7,1,1,1,0,0,0.5,RedToy
2: Diff. R,7,1,1,1,1,1,0.5,RedToy
2: Diff. R,7,1,1,0,1,0,0.5,Either
2: Diff. R,7,1,0,1,0,1,0.5,RedToy
3: Diff. C,1,1,0,0,1,1,0.5,YellowToy
3: Diff. C,1,1,1,1,0,0,0.5,RedToy
3: Diff. C,1,1,1,1,1,1,0.5,YellowToy
3: Diff. C,1,1,1,0,1,0,0.5,YellowToy
3: Diff. C,1,1,0,1,0,1,0.5,Either
4: RvC,7,1,0,0,1,1,0.5,YellowToy
4: RvC,7,1,1,1,0,0,0.5,RedToy
4: RvC,7,1,1,1,1,1,0.5,YellowToy
4: RvC,7,1,1,0,1,0,0.5,YellowToy
4: RvC,7,1,0,1,0,1,0.5,RedToy
1: R&C,1,7,0,0,1,1,0.75,YellowToy
1: R&C,1,7,1,1,0,0,0.75,YellowToy
1: R&C,1,7,1,1,1,1,0.75,YellowToy
1: R&C,1,7,1,0,1,0,0.75,YellowToy
1: R&C,1,7,0,1,0,1,0.75,YellowToy
2: Diff. R,7,1,0,0,1,1,0.75,YellowToy
2: Diff. R,7,1,1,1,0,0,0.75,RedToy
2: Diff. R,7,1,1,1,1,1,0.75,RedToy
2: Diff. R,7,1,1,0,1,0,0.75,Either
2: Diff. R,7,1,0,1,0,1,0.75,RedToy
3: Diff. C,1,1,0,0,1,1,0.75,YellowToy
3: Diff. C,1,1,1,1,0,0,0.75,RedToy
3: Diff. C,1,1,1,1,1,1,0.75,YellowToy
3: Diff. C,1,1,1,0,1,0,0.75,YellowToy
3: Diff. C,1,1,0,1,0,1,0.75,Either
4: RvC,7,1,0,0,1,1,0.75,YellowToy
4: RvC,7,1,1,1,0,0,0.75,RedToy
4: RvC,7,1,1,1,1,1,0.75,YellowToy
4: RvC,7,1,1,0,1,0,0.75,YellowToy
4: RvC,7,1,0,1,0,1,0.75,RedToy
1: R&C,1,7,0,0,1,1,0.99,YellowToy
1: R&C,1,7,1,1,0,0,0.99,YellowToy
1: R&C,1,7,1,1,1,1,0.99,YellowToy
1: R&C,1,7,1,0,1,0,0.99,YellowToy
1: R&C,1,7,0,1,0,1,0.99,YellowToy
2: Diff. R,7,1,0,0,1,1,0.99,YellowToy
2: Diff. R,7,1,1,1,0,0,0.99,RedToy
2: Diff. R,7,1,1,1,1,1,0.99,RedToy
2: Diff. R,7,1,1,0,1,0,0.99,Either
2: Diff. R,7,1,0,1,0,1,0.99,RedToy
3: Diff. C,1,1,0,0,1,1,0.99,YellowToy
3: Diff. C,1,1,1,1,0,0,0.99,RedToy
3: Diff. C,1,1,1,1,1,1,0.99,YellowToy
3: Diff. C,1,1,1,0,1,0,0.99,YellowToy
3: Diff. C,1,1,0,1,0,1,0.99,Either
4: RvC,7,1,0,0,1,1,0.99,YellowToy
4: RvC,7,1,1,1,0,0,0.99,RedToy
4: RvC,7,1,1,1,1,1,0.99,YellowToy
4: RvC,7,1,1,0,1,0,0.99,YellowToy
4: RvC,7,1,0,1,0,1,0.99,RedToy
1: R&C,2,7,0,0,1,1,0.25,YellowToy
1: R&C,2,7,1,1,0,0,0.25,YellowToy
1: R&C,2,7,1,1,1,1,0.25,YellowToy
1: R&C,2,7,1,0,1,0,0.25,YellowToy
1: R&C,2,7,0,1,0,1,0.25,YellowToy
2: Diff. R,7,2,0,0,1,1,0.25,YellowToy
2: Diff. R,7,2,1,1,0,0,0.25,RedToy
2: Diff. R,7,2,1,1,1,1,0.25,RedToy
2: Diff. R,7,2,1,0,1,0,0.25,Either
2: Diff. R,7,2,0,1,0,1,0.25,RedToy
3: Diff. C,2,2,0,0,1,1,0.25,YellowToy
3: Diff. C,2,2,1,1,0,0,0.25,RedToy
3: Diff. C,2,2,1,1,1,1,0.25,YellowToy
3: Diff. C,2,2,1,0,1,0,0.25,YellowToy
3: Diff. C,2,2,0,1,0,1,0.25,Either
4: RvC,7,2,0,0,1,1,0.25,YellowToy
4: RvC,7,2,1,1,0,0,0.25,RedToy
4: RvC,7,2,1,1,1,1,0.25,YellowToy
4: RvC,7,2,1,0,1,0,0.25,YellowToy
4: RvC,7,2,0,1,0,1,0.25,RedToy
1: R&C,2,7,0,0,1,1,0.5,YellowToy
1: R&C,2,7,1,1,0,0,0.5,YellowToy
1: R&C,2,7,1,1,1,1,0.5,YellowToy
1: R&C,2,7,1,0,1,0,0.5,YellowToy
1: R&C,2,7,0,1,0,1,0.5,YellowToy
2: Diff. R,7,2,0,0,1,1,0.5,YellowToy
2: Diff. R,7,2,1,1,0,0,0.5,RedToy
2: Diff. R,7,2,1,1,1,1,0.5,RedToy
2: Diff. R,7,2,1,0,1,0,0.5,Either
2: Diff. R,7,2,0,1,0,1,0.5,RedToy
3: Diff. C,2,2,0,0,1,1,0.5,YellowToy
3: Diff. C,2,2,1,1,0,0,0.5,RedToy
3: Diff. C,2,2,1,1,1,1,0.5,YellowToy
3: Diff. C,2,2,1,0,1,0,0.5,YellowToy
3: Diff. C,2,2,0,1,0,1,0.5,Either
4: RvC,7,2,0,0,1,1,0.5,YellowToy
4: RvC,7,2,1,1,0,0,0.5,RedToy
4: RvC,7,2,1,1,1,1,0.5,YellowToy
4: RvC,7,2,1,0,1,0,0.5,YellowToy
4: RvC,7,2,0,1,0,1,0.5,RedToy
1: R&C,2,7,0,0,1,1,0.75,YellowToy
1: R&C,2,7,1,1,0,0,0.75,YellowToy
1: R&C,2,7,1,1,1,1,0.75,YellowToy
1: R&C,2,7,1,0,1,0,0.75,YellowToy
1: R&C,2,7,0,1,0,1,0.75,YellowToy
2: Diff. R,7,2,0,0,1,1,0.75,YellowToy
2: Diff. R,7,2,1,1,0,0,0.75,RedToy
2: Diff. R,7,2,1,1,1,1,0.75,RedToy
2: Diff. R,7,2,1,0,1,0,0.75,Either
2: Diff. R,7,2,0,1,0,1,0.75,RedToy
3: Diff. C,2,2,0,0,1,1,0.75,YellowToy
3: Diff. C,2,2,1,1,0,0,0.75,RedToy
3: Diff. C,2,2,1,1,1,1,0.75,YellowToy
3: Diff. C,2,2,1,0,1,0,0.75,YellowToy
3: Diff. C,2,2,0,1,0,1,0.75,Either
4: RvC,7,2,0,0,1,1,0.75,YellowToy
4: RvC,7,2,1,1,0,0,0.75,RedToy
4: RvC,7,2,1,1,1,1,0.75,YellowToy
4: RvC,7,2,1,0,1,0,0.75,YellowToy
4: RvC,7,2,0,1,0,1,0.75,RedToy
1: R&C,2,7,0,0,1,1,0.99,YellowToy
1: R&C,2,7,1,1,0,0,0.99,YellowToy
1: R&C,2,7,1,1,1,1,0.99,YellowToy
1: R&C,2,7,1,0,1,0,0.99,YellowToy
1: R&C,2,7,0,1,0,1,0.99,YellowToy
2: Diff. R,7,2,0,0,1,1,0.99,YellowToy
2: Diff. R,7,2,1,1,0,0,0.99,RedToy
2: Diff. R,7,2,1,1,1,1,0.99,RedToy
2: Diff. R,7,2,1,0,1,0,0.99,Either
2: Diff. R,7,2,0,1,0,1,0.99,RedToy
3: Diff. C,2,2,0,0,1,1,0.99,YellowToy
3: Diff. C,2,2,1,1,0,0,0.99,RedToy
3: Diff. C,2,2,1,1,1,1,0.99,YellowToy
3: Diff. C,2,2,1,0,1,0,0.99,YellowToy
3: Diff. C,2,2,0,1,0,1,0.99,Either
4: RvC,7,2,0,0,1,1,0.99,YellowToy
4: RvC,7,2,1,1,0,0,0.99,RedToy
4: RvC,7,2,1,1,1,1,0.99,YellowToy
4: RvC,7,2,1,0,1,0,0.99,YellowToy
4: RvC,7,2,0,1,0,1,0.99,RedToy
1: R&C,3,7,0,0,1,1,0.25,YellowToy
1: R&C,3,7,1,1,0,0,0.25,YellowToy
1: R&C,3,7,1,1,1,1,0.25,YellowToy
1: R&C,3,7,1,0,1,0,0.25,YellowToy
1: R&C,3,7,0,1,0,1,0.25,YellowToy
2: Diff. R,7,3,0,0,1,1,0.25,YellowToy
2: Diff. R,7,3,1,1,0,0,0.25,RedToy
2: Diff. R,7,3,1,1,1,1,0.25,RedToy
2: Diff. R,7,3,1,0,1,0,0.25,Either
2: Diff. R,7,3,0,1,0,1,0.25,RedToy
3: Diff. C,3,3,0,0,1,1,0.25,YellowToy
3: Diff. C,3,3,1,1,0,0,0.25,RedToy
3: Diff. C,3,3,1,1,1,1,0.25,YellowToy
3: Diff. C,3,3,1,0,1,0,0.25,YellowToy
3: Diff. C,3,3,0,1,0,1,0.25,Either
4: RvC,7,3,0,0,1,1,0.25,YellowToy
4: RvC,7,3,1,1,0,0,0.25,RedToy
4: RvC,7,3,1,1,1,1,0.25,YellowToy
4: RvC,7,3,1,0,1,0,0.25,YellowToy
4: RvC,7,3,0,1,0,1,0.25,RedToy
1: R&C,3,7,0,0,1,1,0.5,YellowToy
1: R&C,3,7,1,1,0,0,0.5,YellowToy
1: R&C,3,7,1,1,1,1,0.5,YellowToy
1: R&C,3,7,1,0,1,0,0.5,YellowToy
1: R&C,3,7,0,1,0,1,0.5,YellowToy
2: Diff. R,7,3,0,0,1,1,0.5,YellowToy
2: Diff. R,7,3,1,1,0,0,0.5,RedToy
2: Diff. R,7,3,1,1,1,1,0.5,RedToy
2: Diff. R,7,3,1,0,1,0,0.5,Either
2: Diff. R,7,3,0,1,0,1,0.5,RedToy
3: Diff. C,3,3,0,0,1,1,0.5,YellowToy
3: Diff. C,3,3,1,1,0,0,0.5,RedToy
3: Diff. C,3,3,1,1,1,1,0.5,YellowToy
3: Diff. C,3,3,1,0,1,0,0.5,YellowToy
3: Diff. C,3,3,0,1,0,1,0.5,Either
4: RvC,7,3,0,0,1,1,0.5,YellowToy
4: RvC,7,3,1,1,0,0,0.5,RedToy
4: RvC,7,3,1,1,1,1,0.5,YellowToy
4: RvC,7,3,1,0,1,0,0.5,YellowToy
4: RvC,7,3,0,1,0,1,0.5,RedToy
1: R&C,3,7,0,0,1,1,0.75,YellowToy
1: R&C,3,7,1,1,0,0,0.75,YellowToy
1: R&C,3,7,1,1,1,1,0.75,YellowToy
1: R&C,3,7,1,0,1,0,0.75,YellowToy
1: R&C,3,7,0,1,0,1,0.75,YellowToy
2: Diff. R,7,3,0,0,1,1,0.75,YellowToy
2: Diff. R,7,3,1,1,0,0,0.75,RedToy
2: Diff. R,7,3,1,1,1,1,0.75,RedToy
2: Diff. R,7,3,1,0,1,0,0.75,Either
2: Diff. R,7,3,0,1,0,1,0.75,RedToy
3: Diff. C,3,3,0,0,1,1,0.75,YellowToy
3: Diff. C,3,3,1,1,0,0,0.75,RedToy
3: Diff. C,3,3,1,1,1,1,0.75,YellowToy
3: Diff. C,3,3,1,0,1,0,0.75,YellowToy
3: Diff. C,3,3,0,1,0,1,0.75,Either
4: RvC,7,3,0,0,1,1,0.75,YellowToy
4: RvC,7,3,1,1,0,0,0.75,RedToy
4: RvC,7,3,1,1,1,1,0.75,YellowToy
4: RvC,7,3,1,0,1,0,0.75,YellowToy
4: RvC,7,3,0,1,0,1,0.75,RedToy
1: R&C,3,7,0,0,1,1,0.99,YellowToy
1: R&C,3,7,1,1,0,0,0.99,YellowToy
1: R&C,3,7,1,1,1,1,0.99,YellowToy
1: R&C,3,7,1,0,1,0,0.99,YellowToy
1: R&C,3,7,0,1,0,1,0.99,YellowToy
2: Diff. R,7,3,0,0,1,1,0.99,YellowToy
2: Diff. R,7,3,1,1,0,0,0.99,RedToy
2: Diff. R,7,3,1,1,1,1,0.99,RedToy
2: Diff. R,7,3,1,0,1,0,0.99,Either
2: Diff. R,7,3,0,1,0,1,0.99,RedToy
3: Diff. C,3,3,0,0,1,1,0.99,YellowToy
3: Diff. C,3,3,1,1,0,0,0.99,RedToy
3: Diff. C,3,3,1,1,1,1,0.99,YellowToy
3: Diff. C,3,3,1,0,1,0,0.99,YellowToy
3: Diff. C,3,3,0,1,0,1,0.99,Either
4: RvC,7,3,0,0,1,1,0.99,YellowToy
4: RvC,7,3,1,1,0,0,0.99,RedToy
4: RvC,7,3,1,1,1,1,0.99,YellowToy
4: RvC,7,3,1,0,1,0,0.99,YellowToy
4: RvC,7,3,0,1,0,1,0.99,RedToy
1: R&C,1,8,0,0,1,1,0.25,YellowToy
1: R&C,1,8,1,1,0,0,0.25,YellowToy
1: R&C,1,8,1,1,1,1,0.25,YellowToy
1: R&C,1,8,1,0,1,0,0.25,YellowToy
1: R&C,1,8,0,1,0,1,0.25,YellowToy
2: Diff. R,8,1,0,0,1,1,0.25,YellowToy
2: Diff. R,8,1,1,1,0,0,0.25,RedToy
2: Diff. R,8,1,1,1,1,1,0.25,RedToy
2: Diff. R,8,1,1,0,1,0,0.25,Either
2: Diff. R,8,1,0,1,0,1,0.25,RedToy
3: Diff. C,1,1,0,0,1,1,0.25,YellowToy
3: Diff. C,1,1,1,1,0,0,0.25,RedToy
3: Diff. C,1,1,1,1,1,1,0.25,YellowToy
3: Diff. C,1,1,1,0,1,0,0.25,YellowToy
3: Diff. C,1,1,0,1,0,1,0.25,Either
4: RvC,8,1,0,0,1,1,0.25,YellowToy
4: RvC,8,1,1,1,0,0,0.25,RedToy
4: RvC,8,1,1,1,1,1,0.25,YellowToy
4: RvC,8,1,1,0,1,0,0.25,YellowToy
4: RvC,8,1,0,1,0,1,0.25,RedToy
1: R&C,1,8,0,0,1,1,0.5,YellowToy
1: R&C,1,8,1,1,0,0,0.5,YellowToy
1: R&C,1,8,1,1,1,1,0.5,YellowToy
1: R&C,1,8,1,0,1,0,0.5,YellowToy
1: R&C,1,8,0,1,0,1,0.5,YellowToy
2: Diff. R,8,1,0,0,1,1,0.5,YellowToy
2: Diff. R,8,1,1,1,0,0,0.5,RedToy
2: Diff. R,8,1,1,1,1,1,0.5,RedToy
2: Diff. R,8,1,1,0,1,0,0.5,Either
2: Diff. R,8,1,0,1,0,1,0.5,RedToy
3: Diff. C,1,1,0,0,1,1,0.5,YellowToy
3: Diff. C,1,1,1,1,0,0,0.5,RedToy
3: Diff. C,1,1,1,1,1,1,0.5,YellowToy
3: Diff. C,1,1,1,0,1,0,0.5,YellowToy
3: Diff. C,1,1,0,1,0,1,0.5,Either
4: RvC,8,1,0,0,1,1,0.5,YellowToy
4: RvC,8,1,1,1,0,0,0.5,RedToy
4: RvC,8,1,1,1,1,1,0.5,YellowToy
4: RvC,8,1,1,0,1,0,0.5,YellowToy
4: RvC,8,1,0,1,0,1,0.5,RedToy
1: R&C,1,8,0,0,1,1,0.75,YellowToy
1: R&C,1,8,1,1,0,0,0.75,YellowToy
1: R&C,1,8,1,1,1,1,0.75,YellowToy
1: R&C,1,8,1,0,1,0,0.75,YellowToy
1: R&C,1,8,0,1,0,1,0.75,YellowToy
2: Diff. R,8,1,0,0,1,1,0.75,YellowToy
2: Diff. R,8,1,1,1,0,0,0.75,RedToy
2: Diff. R,8,1,1,1,1,1,0.75,RedToy
2: Diff. R,8,1,1,0,1,0,0.75,Either
2: Diff. R,8,1,0,1,0,1,0.75,RedToy
3: Diff. C,1,1,0,0,1,1,0.75,YellowToy
3: Diff. C,1,1,1,1,0,0,0.75,RedToy
3: Diff. C,1,1,1,1,1,1,0.75,YellowToy
3: Diff. C,1,1,1,0,1,0,0.75,YellowToy
3: Diff. C,1,1,0,1,0,1,0.75,Either
4: RvC,8,1,0,0,1,1,0.75,YellowToy
4: RvC,8,1,1,1,0,0,0.75,RedToy
4: RvC,8,1,1,1,1,1,0.75,YellowToy
4: RvC,8,1,1,0,1,0,0.75,YellowToy
4: RvC,8,1,0,1,0,1,0.75,RedToy
1: R&C,1,8,0,0,1,1,0.99,YellowToy
1: R&C,1,8,1,1,0,0,0.99,YellowToy
1: R&C,1,8,1,1,1,1,0.99,YellowToy
1: R&C,1,8,1,0,1,0,0.99,YellowToy
1: R&C,1,8,0,1,0,1,0.99,YellowToy
2: Diff. R,8,1,0,0,1,1,0.99,YellowToy
2: Diff. R,8,1,1,1,0,0,0.99,RedToy
2: Diff. R,8,1,1,1,1,1,0.99,RedToy
2: Diff. R,8,1,1,0,1,0,0.99,Either
2: Diff. R,8,1,0,1,0,1,0.99,RedToy
3: Diff. C,1,1,0,0,1,1,0.99,YellowToy
3: Diff. C,1,1,1,1,0,0,0.99,RedToy
3: Diff. C,1,1,1,1,1,1,0.99,YellowToy
3: Diff. C,1,1,1,0,1,0,0.99,YellowToy
3: Diff. C,1,1,0,1,0,1,0.99,Either
4: RvC,8,1,0,0,1,1,0.99,YellowToy
4: RvC,8,1,1,1,0,0,0.99,RedToy
4: RvC,8,1,1,1,1,1,0.99,YellowToy
4: RvC,8,1,1,0,1,0,0.99,YellowToy
4: RvC,8,1,0,1,0,1,0.99,RedToy
1: R&C,2,8,0,0,1,1,0.25,YellowToy
1: R&C,2,8,1,1,0,0,0.25,YellowToy
1: R&C,2,8,1,1,1,1,0.25,YellowToy
1: R&C,2,8,1,0,1,0,0.25,YellowToy
1: R&C,2,8,0,1,0,1,0.25,YellowToy
2: Diff. R,8,2,0,0,1,1,0.25,YellowToy
2: Diff. R,8,2,1,1,0,0,0.25,RedToy
2: Diff. R,8,2,1,1,1,1,0.25,RedToy
2: Diff. R,8,2,1,0,1,0,0.25,Either
2: Diff. R,8,2,0,1,0,1,0.25,RedToy
3: Diff. C,2,2,0,0,1,1,0.25,YellowToy
3: Diff. C,2,2,1,1,0,0,0.25,RedToy
3: Diff. C,2,2,1,1,1,1,0.25,YellowToy
3: Diff. C,2,2,1,0,1,0,0.25,YellowToy
3: Diff. C,2,2,0,1,0,1,0.25,Either
4: RvC,8,2,0,0,1,1,0.25,YellowToy
4: RvC,8,2,1,1,0,0,0.25,RedToy
4: RvC,8,2,1,1,1,1,0.25,YellowToy
4: RvC,8,2,1,0,1,0,0.25,YellowToy
4: RvC,8,2,0,1,0,1,0.25,RedToy
